date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias
2023-11-24,Clothing,Sweater,South DC,Supplier E,496,566,552,21,80,3.58,97.53,87.63,True,14,False,0,-70,12.37,Under-forecast
2023-11-24,Clothing,T-shirt,South DC,Supplier C,422,387,446,6,97,4.8,84.75,90.96,False,0,False,59,35,9.04,Over-forecast
2023-11-24,Clothing,T-shirt,Central DC,Supplier D,133,157,150,11,97,4.18,95.54,84.71,True,7,False,0,-24,15.29,Under-forecast
2023-11-24,Food,Chocolate,West DC,Supplier A,199,222,216,1,97,3.81,97.3,89.64,True,6,False,0,-23,10.36,Under-forecast
2023-11-24,Food,Chocolate,Central DC,Supplier E,482,428,531,9,99,4.18,75.93,87.38,False,0,True,103,54,12.62,Over-forecast
2023-11-24,Food,Coffee,West DC,Supplier A,589,541,624,3,100,4.51,84.66,91.13,False,0,False,83,48,8.87,Over-forecast
2023-11-24,Food,Coffee,Central DC,Supplier B,161,198,176,3,100,3.17,88.89,81.31,True,22,False,0,-37,18.69,Under-forecast
2023-11-24,Food,Milk,East DC,Supplier C,439,382,463,5,97,4.26,78.8,85.08,False,0,True,81,57,14.92,Over-forecast
2023-11-24,Food,Milk,West DC,Supplier C,350,408,392,7,99,4.09,96.08,85.78,True,16,False,0,-58,14.22,Under-forecast
2023-11-24,Home Goods,Pillow,Central DC,Supplier D,179,201,197,7,97,4.16,98.01,89.05,True,4,False,0,-22,10.95,Under-forecast
2023-11-24,Home Goods,Pillow,South DC,Supplier E,276,231,304,12,90,4.12,68.4,80.52,False,0,True,73,45,19.48,Over-forecast
2023-11-24,Home Goods,Curtains,West DC,Supplier A,136,163,147,2,100,4.33,90.18,83.44,True,16,False,0,-27,16.56,Under-forecast
2023-11-24,Home Goods,Curtains,East DC,Supplier B,141,172,158,5,90,4.03,91.86,81.98,True,14,False,0,-31,18.02,Under-forecast
2023-11-24,Home Goods,Chair,Central DC,Supplier D,115,104,130,6,99,4.42,75.0,89.42,False,0,True,26,11,10.58,Over-forecast
2023-11-24,Home Goods,Chair,West DC,Supplier A,145,132,156,3,100,4.61,81.82,90.15,False,0,False,24,13,9.85,Over-forecast
2023-11-24,Sports,Running Shoes,Central DC,Supplier A,166,189,181,4,100,4.04,95.77,87.83,True,8,False,0,-23,12.17,Under-forecast
2023-11-24,Sports,Running Shoes,East DC,Supplier C,86,101,92,5,100,4.14,91.09,85.15,True,9,False,0,-15,14.85,Under-forecast
2023-11-24,Sports,Fitness Tracker,South DC,Supplier A,143,125,152,2,99,4.24,78.4,85.6,False,0,True,27,18,14.4,Over-forecast
2023-11-24,Sports,Fitness Tracker,West DC,Supplier B,128,113,146,5,100,4.0,70.8,86.73,False,0,True,33,15,13.27,Over-forecast
2023-11-24,Sports,Tennis Racket,Central DC,Supplier C,168,188,178,3,99,4.0,94.68,89.36,True,10,False,0,-20,10.64,Under-forecast
2023-11-24,Sports,Tennis Racket,South DC,Supplier E,128,141,137,16,103,4.77,97.16,90.78,True,4,False,0,-13,9.22,Under-forecast
2023-11-24,Beauty,Perfume,West DC,Supplier D,245,295,275,6,97,3.69,93.22,83.05,True,20,False,0,-50,16.95,Under-forecast
2023-11-24,Beauty,Perfume,Central DC,Supplier D,106,127,114,8,100,3.57,89.76,83.46,True,13,False,0,-21,16.54,Under-forecast
2023-11-24,Beauty,Makeup,South DC,Supplier B,289,253,314,4,90,4.14,75.89,85.77,False,0,True,61,36,14.23,Over-forecast
2023-11-24,Beauty,Makeup,West DC,Supplier D,164,149,182,8,99,4.45,77.85,89.93,False,0,True,33,15,10.07,Over-forecast
2023-11-24,Beauty,Shampoo,East DC,Supplier E,113,133,126,11,100,3.76,94.74,84.96,True,7,False,0,-20,15.04,Under-forecast
2023-11-24,Beauty,Shampoo,Central DC,Supplier E,278,241,298,11,100,4.25,76.35,84.65,False,0,True,57,37,15.35,Over-forecast
2023-11-25,Electronics,Headphones,West DC,Supplier B,237,204,254,7,90,4.17,75.49,83.82,False,0,True,50,33,16.18,Over-forecast
2023-11-25,Electronics,Headphones,East DC,Supplier A,197,239,219,2,100,3.95,91.63,82.43,True,20,False,0,-42,17.57,Under-forecast
2023-11-25,Electronics,Camera,West DC,Supplier B,123,151,136,4,99,4.42,90.07,81.46,True,15,False,0,-28,18.54,Under-forecast
2023-11-25,Electronics,Camera,South DC,Supplier E,248,214,276,16,100,4.3,71.03,84.11,False,0,True,62,34,15.89,Over-forecast
2023-11-25,Electronics,Phone,Central DC,Supplier B,291,263,314,2,97,4.44,80.61,89.35,False,0,False,51,28,10.65,Over-forecast
2023-11-25,Electronics,Phone,South DC,Supplier A,177,207,197,4,100,4.05,95.17,85.51,True,10,False,0,-30,14.49,Under-forecast
2023-11-25,Clothing,Shoes,West DC,Supplier D,244,214,272,3,107,4.28,72.9,85.98,False,0,True,58,30,14.02,Over-forecast
2023-11-25,Clothing,Shoes,Central DC,Supplier E,237,214,260,15,100,4.36,78.5,89.25,False,0,True,46,23,10.75,Over-forecast
2023-11-25,Clothing,Jeans,West DC,Supplier C,181,225,191,6,97,3.23,84.89,80.44,True,34,False,0,-44,19.56,Under-forecast
2023-11-25,Clothing,Jeans,Central DC,Supplier B,210,262,236,3,99,3.68,90.08,80.15,True,26,False,0,-52,19.85,Under-forecast
2023-11-25,Clothing,T-shirt,South DC,Supplier A,278,253,303,5,90,4.8,80.24,90.12,False,0,False,50,25,9.88,Over-forecast
2023-11-25,Clothing,T-shirt,East DC,Supplier A,288,253,312,1,99,4.48,76.68,86.17,False,0,True,59,35,13.83,Over-forecast
2023-11-25,Food,Chocolate,West DC,Supplier D,270,226,310,16,70,4.04,62.83,80.53,False,0,True,84,44,19.47,Over-forecast
2023-11-25,Food,Chocolate,East DC,Supplier D,380,322,431,5,103,4.14,66.15,81.99,False,0,True,109,58,18.01,Over-forecast
2023-11-25,Food,Milk,South DC,Supplier C,439,393,481,5,100,4.34,77.61,88.3,False,0,True,88,46,11.7,Over-forecast
2023-11-25,Food,Milk,East DC,Supplier B,342,402,372,2,97,4.17,92.54,85.07,True,30,False,0,-60,14.93,Under-forecast
2023-11-25,Food,Eggs,Central DC,Supplier D,155,193,173,8,99,3.22,89.64,80.31,True,20,False,0,-38,19.69,Under-forecast
2023-11-25,Food,Eggs,East DC,Supplier B,344,311,366,8,80,3.84,82.32,89.39,False,0,False,55,33,10.61,Over-forecast
2023-11-25,Home Goods,Chair,Central DC,Supplier D,154,130,166,6,99,4.59,72.31,81.54,False,0,True,36,24,18.46,Over-forecast
2023-11-25,Home Goods,Chair,East DC,Supplier C,188,215,205,5,100,4.21,95.35,87.44,True,10,False,0,-27,12.56,Under-forecast
2023-11-25,Home Goods,Lamp,East DC,Supplier B,230,199,260,3,97,4.36,69.35,84.42,False,0,True,61,31,15.58,Over-forecast
2023-11-25,Home Goods,Lamp,West DC,Supplier E,193,218,211,11,90,3.78,96.79,88.53,True,7,False,0,-25,11.47,Under-forecast
2023-11-25,Home Goods,Table,West DC,Supplier D,215,182,240,10,80,4.21,68.13,81.87,False,0,True,58,33,18.13,Over-forecast
2023-11-25,Home Goods,Table,East DC,Supplier C,141,126,148,7,97,4.06,82.54,88.1,False,0,False,22,15,11.9,Over-forecast
2023-11-25,Sports,Dumbbells,West DC,Supplier D,122,142,132,7,100,4.26,92.96,85.92,True,10,False,0,-20,14.08,Under-forecast
2023-11-25,Sports,Dumbbells,East DC,Supplier E,208,186,225,15,99,4.58,79.03,88.17,False,0,True,39,22,11.83,Over-forecast
2023-11-25,Sports,Running Shoes,West DC,Supplier D,194,164,203,9,99,4.31,76.22,81.71,False,0,True,39,30,18.29,Over-forecast
2023-11-25,Sports,Running Shoes,East DC,Supplier B,125,111,131,3,97,4.45,81.98,87.39,False,0,False,20,14,12.61,Over-forecast
2023-11-25,Sports,Tennis Racket,West DC,Supplier A,104,115,109,3,100,4.46,94.78,90.43,True,6,False,0,-11,9.57,Under-forecast
2023-11-25,Sports,Tennis Racket,East DC,Supplier B,248,229,265,2,97,4.5,84.28,91.7,False,0,False,36,19,8.3,Over-forecast
2023-11-25,Beauty,Skincare,Central DC,Supplier A,123,145,129,1,99,2.91,88.97,84.83,True,16,False,0,-22,15.17,Under-forecast
2023-11-25,Beauty,Skincare,South DC,Supplier A,287,264,328,1,97,4.5,75.76,91.29,False,0,True,64,23,8.71,Over-forecast
2023-11-25,Beauty,Perfume,West DC,Supplier E,191,172,217,16,97,4.35,73.84,88.95,False,0,True,45,19,11.05,Over-forecast
2023-11-25,Beauty,Perfume,South DC,Supplier D,143,162,153,12,100,4.24,94.44,88.27,True,9,False,0,-19,11.73,Under-forecast
2023-11-25,Beauty,Hair Dryer,Central DC,Supplier D,181,226,206,10,100,3.98,91.15,80.09,True,20,False,0,-45,19.91,Under-forecast
2023-11-25,Beauty,Hair Dryer,South DC,Supplier E,155,186,172,10,100,4.38,92.47,83.33,True,14,False,0,-31,16.67,Under-forecast
2023-11-26,Electronics,Laptop,Central DC,Supplier C,281,259,296,6,99,4.46,85.71,91.51,False,0,False,37,22,8.49,Over-forecast
2023-11-26,Electronics,Laptop,East DC,Supplier E,260,226,277,11,109,4.68,77.43,84.96,False,0,True,51,34,15.04,Over-forecast
2023-11-26,Electronics,Tablet,East DC,Supplier B,155,176,165,4,97,4.11,93.75,88.07,True,11,False,0,-21,11.93,Under-forecast
2023-11-26,Electronics,Tablet,South DC,Supplier C,125,151,132,7,90,3.3,87.42,82.78,True,19,False,0,-26,17.22,Under-forecast
2023-11-26,Electronics,Camera,South DC,Supplier C,126,154,134,9,100,3.76,87.01,81.82,True,20,False,0,-28,18.18,Under-forecast
2023-11-26,Electronics,Camera,West DC,Supplier E,308,267,347,14,100,3.96,70.04,84.64,False,0,True,80,41,15.36,Over-forecast
2023-11-26,Clothing,Dress,West DC,Supplier C,211,230,224,11,70,3.9,97.39,91.74,True,6,False,0,-19,8.26,Under-forecast
2023-11-26,Clothing,Dress,South DC,Supplier D,154,180,166,6,97,3.98,92.22,85.56,True,14,False,0,-26,14.44,Under-forecast
2023-11-26,Clothing,T-shirt,East DC,Supplier D,259,235,277,9,100,4.36,82.13,89.79,False,0,False,42,24,10.21,Over-forecast
2023-11-26,Clothing,T-shirt,South DC,Supplier B,202,183,212,3,97,4.6,84.15,89.62,False,0,False,29,19,10.38,Over-forecast
2023-11-26,Clothing,Sweater,East DC,Supplier C,443,496,474,9,90,3.91,95.56,89.31,True,22,False,0,-53,10.69,Under-forecast
2023-11-26,Clothing,Sweater,South DC,Supplier D,239,297,264,10,97,3.12,88.89,80.47,True,33,False,0,-58,19.53,Under-forecast
2023-11-26,Food,Coffee,West DC,Supplier C,416,476,471,3,99,3.85,98.95,87.39,True,5,False,0,-60,12.61,Under-forecast
2023-11-26,Food,Coffee,South DC,Supplier E,391,357,411,15,105,4.87,84.87,90.48,False,0,False,54,34,9.52,Over-forecast
2023-11-26,Food,Cheese,East DC,Supplier C,509,442,534,4,97,4.68,79.19,84.84,False,0,True,92,67,15.16,Over-forecast
2023-11-26,Food,Cheese,West DC,Supplier D,472,515,527,7,100,4.93,97.67,91.65,False,0,False,12,-43,8.35,Under-forecast
2023-11-26,Food,Milk,West DC,Supplier A,507,464,574,3,100,4.67,76.29,90.73,False,0,True,110,43,9.27,Over-forecast
2023-11-26,Food,Milk,East DC,Supplier A,208,230,221,4,100,4.56,96.09,90.43,True,9,False,0,-22,9.57,Under-forecast
2023-11-26,Home Goods,Pillow,South DC,Supplier E,146,171,160,9,97,3.75,93.57,85.38,True,11,False,0,-25,14.62,Under-forecast
2023-11-26,Home Goods,Pillow,Central DC,Supplier A,85,96,90,2,100,3.97,93.75,88.54,True,6,False,0,-11,11.46,Under-forecast
2023-11-26,Home Goods,Table,West DC,Supplier B,219,197,239,3,97,4.43,78.68,88.83,False,0,True,42,22,11.17,Over-forecast
2023-11-26,Home Goods,Table,East DC,Supplier E,229,196,251,17,90,4.03,71.94,83.16,False,0,True,55,33,16.84,Over-forecast
2023-11-26,Home Goods,Lamp,Central DC,Supplier D,201,223,225,11,80,4.56,99.1,90.13,False,0,False,2,-22,9.87,Under-forecast
2023-11-26,Home Goods,Lamp,South DC,Supplier E,100,91,114,14,100,4.83,74.73,90.11,False,0,True,23,9,9.89,Accurate
2023-11-26,Sports,Yoga Mat,South DC,Supplier A,107,97,119,2,100,3.99,77.32,89.69,False,0,True,22,10,10.31,Accurate
2023-11-26,Sports,Yoga Mat,Central DC,Supplier A,84,100,96,3,97,3.86,96.0,84.0,True,4,False,0,-16,16.0,Under-forecast
2023-11-26,Sports,Tennis Racket,East DC,Supplier E,79,96,86,15,103,3.38,89.58,82.29,True,10,False,0,-17,17.71,Under-forecast
2023-11-26,Sports,Tennis Racket,South DC,Supplier E,215,196,244,19,80,4.32,75.51,90.31,False,0,True,48,19,9.69,Over-forecast
2023-11-26,Sports,Dumbbells,South DC,Supplier D,165,139,177,8,97,4.34,72.66,81.29,False,0,True,38,26,18.71,Over-forecast
2023-11-26,Sports,Dumbbells,East DC,Supplier E,197,221,216,14,100,3.65,97.74,89.14,True,5,False,0,-24,10.86,Under-forecast
2023-11-26,Beauty,Shampoo,West DC,Supplier D,181,157,206,7,99,4.59,68.79,84.71,False,0,True,49,24,15.29,Over-forecast
2023-11-26,Beauty,Shampoo,Central DC,Supplier B,176,199,196,3,97,3.75,98.49,88.44,True,3,False,0,-23,11.56,Under-forecast
2023-11-26,Beauty,Hair Dryer,Central DC,Supplier A,206,235,225,1,97,4.06,95.74,87.66,True,10,False,0,-29,12.34,Under-forecast
2023-11-26,Beauty,Hair Dryer,East DC,Supplier C,379,336,400,6,100,4.36,80.95,87.2,False,0,False,64,43,12.8,Over-forecast
2023-11-26,Beauty,Skincare,South DC,Supplier C,403,357,442,4,101,4.65,76.19,87.11,False,0,True,85,46,12.89,Over-forecast
2023-11-26,Beauty,Skincare,West DC,Supplier D,315,273,355,12,100,4.08,69.96,84.62,False,0,True,82,42,15.38,Over-forecast
2023-11-27,Electronics,Smart Watch,Central DC,Supplier E,273,299,308,16,103,4.57,96.99,91.3,False,0,False,9,-26,8.7,Under-forecast
2023-11-27,Electronics,Smart Watch,South DC,Supplier D,328,274,353,13,90,4.47,71.17,80.29,False,0,True,79,54,19.71,Over-forecast
2023-11-27,Electronics,Laptop,West DC,Supplier A,253,277,276,2,100,4.95,99.64,91.34,True,1,False,0,-24,8.66,Under-forecast
2023-11-27,Electronics,Laptop,Central DC,Supplier B,187,167,200,3,99,4.7,80.24,88.02,False,0,False,33,20,11.98,Over-forecast
2023-11-27,Electronics,Phone,Central DC,Supplier B,206,191,235,2,97,5.0,76.96,92.15,False,0,True,44,15,7.85,Over-forecast
2023-11-27,Electronics,Phone,South DC,Supplier A,190,168,210,1,97,4.11,75.0,86.9,False,0,True,42,22,13.1,Over-forecast
2023-11-27,Clothing,T-shirt,South DC,Supplier E,192,209,203,15,80,3.91,97.13,91.87,True,6,False,0,-17,8.13,Under-forecast
2023-11-27,Clothing,T-shirt,East DC,Supplier D,392,358,428,15,60,3.75,80.45,90.5,False,0,False,70,34,9.5,Over-forecast
2023-11-27,Clothing,Sweater,West DC,Supplier A,151,188,167,2,100,3.19,88.83,80.32,True,21,False,0,-37,19.68,Under-forecast
2023-11-27,Clothing,Sweater,Central DC,Supplier A,394,357,450,3,100,4.39,73.95,89.64,False,0,True,93,37,10.36,Over-forecast
2023-11-27,Clothing,Dress,South DC,Supplier D,294,351,334,8,97,4.03,95.16,83.76,True,17,False,0,-57,16.24,Under-forecast
2023-11-27,Clothing,Dress,East DC,Supplier E,283,334,307,19,97,4.07,91.92,84.73,True,27,False,0,-51,15.27,Under-forecast
2023-11-27,Food,Cheese,South DC,Supplier B,232,261,264,5,90,4.19,98.85,88.89,False,0,False,3,-29,11.11,Under-forecast
2023-11-27,Food,Cheese,Central DC,Supplier C,373,410,403,5,100,4.66,98.29,90.98,True,7,False,0,-37,9.02,Under-forecast
2023-11-27,Food,Chocolate,East DC,Supplier B,289,242,330,3,97,4.62,63.64,80.58,False,0,True,88,47,19.42,Over-forecast
2023-11-27,Food,Chocolate,Central DC,Supplier A,473,419,533,3,97,4.07,72.79,87.11,False,0,True,114,54,12.89,Over-forecast
2023-11-27,Food,Coffee,Central DC,Supplier A,421,385,467,3,97,4.43,78.7,90.65,False,0,True,82,36,9.35,Over-forecast
2023-11-27,Food,Coffee,West DC,Supplier C,245,226,267,6,100,4.41,81.86,91.59,False,0,False,41,19,8.41,Over-forecast
2023-11-27,Home Goods,Table,West DC,Supplier E,150,183,157,8,99,3.64,85.79,81.97,True,26,False,0,-33,18.03,Under-forecast
2023-11-27,Home Goods,Table,East DC,Supplier C,162,145,175,7,97,4.34,79.31,88.28,False,0,True,30,17,11.72,Over-forecast
2023-11-27,Home Goods,Pillow,Central DC,Supplier E,228,195,261,13,90,4.2,66.15,83.08,False,0,True,66,33,16.92,Over-forecast
2023-11-27,Home Goods,Pillow,West DC,Supplier B,138,125,151,3,101,4.72,79.2,89.6,False,0,True,26,13,10.4,Over-forecast
2023-11-27,Home Goods,Curtains,West DC,Supplier E,149,179,168,17,100,3.83,93.85,83.24,True,11,False,0,-30,16.76,Under-forecast
2023-11-27,Home Goods,Curtains,Central DC,Supplier A,154,168,162,1,97,4.55,96.43,91.67,True,6,False,0,-14,8.33,Under-forecast
2023-11-27,Sports,Tennis Racket,South DC,Supplier A,167,147,184,3,100,4.57,74.83,86.39,False,0,True,37,20,13.61,Over-forecast
2023-11-27,Sports,Tennis Racket,West DC,Supplier B,123,104,134,6,90,4.45,71.15,81.73,False,0,True,30,19,18.27,Over-forecast
2023-11-27,Sports,Fitness Tracker,East DC,Supplier E,184,154,195,10,99,4.07,73.38,80.52,False,0,True,41,30,19.48,Over-forecast
2023-11-27,Sports,Fitness Tracker,South DC,Supplier A,236,212,251,4,100,4.48,81.6,88.68,False,0,False,39,24,11.32,Over-forecast
2023-11-27,Sports,Yoga Mat,West DC,Supplier A,234,215,268,4,90,4.97,75.35,91.16,False,0,True,53,19,8.84,Over-forecast
2023-11-27,Sports,Yoga Mat,South DC,Supplier B,224,204,248,6,90,4.94,78.43,90.2,False,0,True,44,20,9.8,Over-forecast
2023-11-27,Beauty,Perfume,South DC,Supplier B,193,175,206,4,99,4.63,82.29,89.71,False,0,False,31,18,10.29,Over-forecast
2023-11-27,Beauty,Perfume,Central DC,Supplier D,367,315,406,13,80,3.78,71.11,83.49,False,0,True,91,52,16.51,Over-forecast
2023-11-27,Beauty,Skincare,South DC,Supplier A,227,265,253,3,97,3.93,95.47,85.66,True,12,False,0,-38,14.34,Under-forecast
2023-11-27,Beauty,Skincare,West DC,Supplier D,213,248,244,10,100,4.3,98.39,85.89,True,4,False,0,-35,14.11,Under-forecast
2023-11-27,Beauty,Hair Dryer,South DC,Supplier D,198,243,218,7,100,3.14,89.71,81.48,True,25,False,0,-45,18.52,Under-forecast
2023-11-27,Beauty,Hair Dryer,Central DC,Supplier B,129,152,140,3,97,4.21,92.11,84.87,True,12,False,0,-23,15.13,Under-forecast
2023-11-28,Electronics,Headphones,South DC,Supplier D,145,172,166,13,100,3.83,96.51,84.3,True,6,False,0,-27,15.7,Under-forecast
2023-11-28,Electronics,Headphones,East DC,Supplier B,197,166,215,3,100,4.6,70.48,81.33,False,0,True,49,31,18.67,Over-forecast
2023-11-28,Electronics,Camera,West DC,Supplier C,156,183,179,10,90,3.94,97.81,85.25,True,4,False,0,-27,14.75,Under-forecast
2023-11-28,Electronics,Camera,South DC,Supplier B,227,271,248,4,100,3.91,91.51,83.76,True,23,False,0,-44,16.24,Under-forecast
2023-11-28,Electronics,Laptop,West DC,Supplier C,128,148,145,5,97,3.76,97.97,86.49,True,3,False,0,-20,13.51,Under-forecast
2023-11-28,Electronics,Laptop,South DC,Supplier A,212,246,239,2,97,4.34,97.15,86.18,True,7,False,0,-34,13.82,Under-forecast
2023-11-28,Clothing,Dress,South DC,Supplier E,245,303,259,18,70,3.14,85.48,80.86,True,44,False,0,-58,19.14,Under-forecast
2023-11-28,Clothing,Dress,West DC,Supplier D,397,345,435,9,97,4.28,73.91,84.93,False,0,True,90,52,15.07,Over-forecast
2023-11-28,Clothing,Shoes,East DC,Supplier D,219,263,250,12,97,3.72,95.06,83.27,True,13,False,0,-44,16.73,Under-forecast
2023-11-28,Clothing,Shoes,South DC,Supplier A,264,235,283,4,100,4.66,79.57,87.66,False,0,True,48,29,12.34,Over-forecast
2023-11-28,Clothing,Jacket,South DC,Supplier C,223,199,243,6,97,4.19,77.89,87.94,False,0,True,44,24,12.06,Over-forecast
2023-11-28,Clothing,Jacket,Central DC,Supplier B,253,277,280,4,100,5.0,98.92,91.34,False,0,False,3,-24,8.66,Under-forecast
2023-11-28,Food,Chocolate,West DC,Supplier E,305,366,323,28,40,2.63,88.25,83.33,True,43,False,0,-61,16.67,Under-forecast
2023-11-28,Food,Chocolate,South DC,Supplier B,337,408,377,4,97,3.87,92.4,82.6,True,31,False,0,-71,17.4,Under-forecast
2023-11-28,Food,Coffee,Central DC,Supplier C,293,265,331,8,97,4.14,75.09,89.43,False,0,True,66,28,10.57,Over-forecast
2023-11-28,Food,Coffee,South DC,Supplier B,392,454,446,4,97,3.72,98.24,86.34,True,8,False,0,-62,13.66,Under-forecast
2023-11-28,Food,Milk,South DC,Supplier B,203,230,218,4,99,3.79,94.78,88.26,True,12,False,0,-27,11.74,Under-forecast
2023-11-28,Food,Milk,Central DC,Supplier C,339,382,358,5,100,3.93,93.72,88.74,True,24,False,0,-43,11.26,Under-forecast
2023-11-28,Home Goods,Lamp,West DC,Supplier D,190,218,213,8,99,4.4,97.71,87.16,True,5,False,0,-28,12.84,Under-forecast
2023-11-28,Home Goods,Lamp,Central DC,Supplier A,257,238,293,1,97,4.54,76.89,92.02,False,0,True,55,19,7.98,Over-forecast
2023-11-28,Home Goods,Curtains,West DC,Supplier B,164,193,179,3,99,4.04,92.75,84.97,True,14,False,0,-29,15.03,Under-forecast
2023-11-28,Home Goods,Curtains,Central DC,Supplier E,147,176,162,19,60,3.55,92.05,83.52,True,14,False,0,-29,16.48,Under-forecast
2023-11-28,Home Goods,Rug,Central DC,Supplier E,225,208,257,12,90,4.4,76.44,91.83,False,0,True,49,17,8.17,Over-forecast
2023-11-28,Home Goods,Rug,East DC,Supplier A,156,136,175,4,100,3.98,71.32,85.29,False,0,True,39,20,14.71,Over-forecast
2023-11-28,Sports,Tennis Racket,East DC,Supplier E,194,227,217,15,105,3.97,95.59,85.46,True,10,False,0,-33,14.54,Under-forecast
2023-11-28,Sports,Tennis Racket,South DC,Supplier E,132,154,147,25,50,3.21,95.45,85.71,True,7,False,0,-22,14.29,Under-forecast
2023-11-28,Sports,Dumbbells,West DC,Supplier A,131,121,138,3,97,5.0,85.95,91.74,False,0,False,17,10,8.26,Accurate
2023-11-28,Sports,Dumbbells,Central DC,Supplier B,66,79,74,3,97,3.74,93.67,83.54,True,5,False,0,-13,16.46,Under-forecast
2023-11-28,Sports,Fitness Tracker,South DC,Supplier D,109,94,122,8,100,4.67,70.21,84.04,False,0,True,28,15,15.96,Over-forecast
2023-11-28,Sports,Fitness Tracker,East DC,Supplier D,154,142,176,9,90,4.62,76.06,91.55,False,0,True,34,12,8.45,Over-forecast
2023-11-28,Beauty,Skincare,South DC,Supplier A,288,328,304,3,100,3.85,92.68,87.8,True,24,False,0,-40,12.2,Under-forecast
2023-11-28,Beauty,Skincare,Central DC,Supplier C,118,141,127,5,100,4.14,90.07,83.69,True,14,False,0,-23,16.31,Under-forecast
2023-11-28,Beauty,Perfume,East DC,Supplier C,244,289,275,8,90,3.58,95.16,84.43,True,14,False,0,-45,15.57,Under-forecast
2023-11-28,Beauty,Perfume,West DC,Supplier C,205,178,223,9,90,4.42,74.72,84.83,False,0,True,45,27,15.17,Over-forecast
2023-11-28,Beauty,Shampoo,West DC,Supplier C,143,174,151,5,100,3.1,86.78,82.18,True,23,False,0,-31,17.82,Under-forecast
2023-11-28,Beauty,Shampoo,South DC,Supplier A,273,315,311,1,97,4.04,98.73,86.67,True,4,False,0,-42,13.33,Under-forecast
2023-11-29,Electronics,Tablet,East DC,Supplier E,112,129,125,13,103,3.97,96.9,86.82,True,4,False,0,-17,13.18,Under-forecast
2023-11-29,Electronics,Tablet,Central DC,Supplier D,312,271,336,10,100,4.22,76.01,84.87,False,0,True,65,41,15.13,Over-forecast
2023-11-29,Electronics,Headphones,South DC,Supplier A,268,241,292,1,97,4.19,78.84,88.8,False,0,True,51,27,11.2,Over-forecast
2023-11-29,Electronics,Headphones,East DC,Supplier C,253,291,271,11,80,3.62,93.13,86.94,True,20,False,0,-38,13.06,Under-forecast
