date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias,forecast_accuracy_band
2023-11-30,Sports,Dumbbells,South DC,Supplier C,159,135,179,6,97,4.38,64.46,82.22,False,0,True,44,24,17.78,Over-forecast,Good (80-90%)
2023-11-30,Sports,Dumbbells,East DC,Supplier A,112,98,121,3,96,4.39,72.79,85.71,False,0,True,23,14,14.29,Accurate,Good (80-90%)
2023-11-30,Beauty,Shampoo,West DC,Supplier D,123,139,135,6,96,3.58,98.21,88.49,True,4,False,0,-16,11.51,Under-forecast,Good (80-90%)
2023-11-30,Beauty,Shampoo,South DC,Supplier A,277,239,316,1,96,4.37,63.85,84.1,False,0,True,77,38,15.9,Over-forecast,Good (80-90%)
2023-11-30,Beauty,Makeup,East DC,Supplier A,204,219,216,3,96,4.33,95.1,93.15,True,3,False,0,-15,6.85,Under-forecast,Excellent (90-100%)
2023-11-30,Beauty,Makeup,Central DC,Supplier E,117,122,129,20,68,4.18,91.57,95.9,False,0,False,7,-5,4.1,Accurate,Excellent (90-100%)
2023-11-30,Beauty,Skincare,Central DC,Supplier B,142,159,157,5,100,4.12,95.27,89.31,True,2,False,0,-17,10.69,Under-forecast,Good (80-90%)
2023-11-30,Beauty,Skincare,West DC,Supplier D,107,126,123,8,97,3.26,95.92,84.92,True,3,False,0,-19,15.08,Under-forecast,Good (80-90%)
2023-12-01,Electronics,Camera,South DC,Supplier A,149,164,165,2,100,4.9,98.84,90.85,False,0,False,1,-15,9.15,Under-forecast,Excellent (90-100%)
2023-12-01,Electronics,Camera,Central DC,Supplier B,263,253,282,5,100,5.0,80.43,96.05,False,0,False,29,10,3.95,Accurate,Excellent (90-100%)
2023-12-01,Electronics,Smart Watch,South DC,Supplier C,140,151,148,6,97,4.36,95.49,92.72,True,3,False,0,-11,7.28,Accurate,Excellent (90-100%)
2023-12-01,Electronics,Smart Watch,West DC,Supplier D,223,198,244,8,84,3.95,75.45,87.37,False,0,True,46,25,12.63,Over-forecast,Good (80-90%)
2023-12-01,Electronics,Phone,East DC,Supplier E,258,292,294,22,52,3.82,98.65,88.36,False,0,False,2,-34,11.64,Under-forecast,Good (80-90%)
2023-12-01,Electronics,Phone,Central DC,Supplier D,355,325,395,15,76,4.53,73.87,90.77,False,0,True,70,30,9.23,Over-forecast,Excellent (90-100%)
2023-12-01,Clothing,T-shirt,South DC,Supplier B,182,227,211,5,100,3.66,91.65,80.18,True,16,False,0,-45,19.82,Under-forecast,Good (80-90%)
2023-12-01,Clothing,T-shirt,Central DC,Supplier A,189,178,200,1,96,5.0,82.31,93.82,False,0,False,22,11,6.18,Accurate,Excellent (90-100%)
2023-12-01,Clothing,Dress,East DC,Supplier D,283,261,310,10,100,4.77,84.7,91.57,False,0,False,49,22,8.43,Over-forecast,Excellent (90-100%)
2023-12-01,Clothing,Dress,South DC,Supplier E,122,150,143,9,99,3.28,96.65,81.33,True,7,False,0,-28,18.67,Under-forecast,Good (80-90%)
2023-12-01,Clothing,Sweater,South DC,Supplier A,389,448,426,4,100,3.95,96.42,86.83,True,22,False,0,-59,13.17,Under-forecast,Good (80-90%)
2023-12-01,Clothing,Sweater,Central DC,Supplier B,458,483,486,4,100,4.75,99.59,94.82,False,0,False,3,-25,5.18,Under-forecast,Excellent (90-100%)
2023-12-01,Food,Bread,East DC,Supplier B,294,315,312,5,100,4.21,99.8,93.33,True,3,False,0,-21,6.67,Under-forecast,Excellent (90-100%)
2023-12-01,Food,Bread,West DC,Supplier D,208,195,218,12,84,4.55,80.4,93.33,False,0,False,23,13,6.67,Accurate,Excellent (90-100%)
2023-12-01,Food,Milk,South DC,Supplier C,343,362,367,5,96,4.93,95.99,94.75,False,0,False,5,-19,5.25,Under-forecast,Excellent (90-100%)
2023-12-01,Food,Milk,West DC,Supplier D,259,248,273,6,99,4.99,82.43,95.56,False,0,False,25,11,4.44,Accurate,Excellent (90-100%)
2023-12-01,Food,Coffee,Central DC,Supplier C,209,223,222,5,100,4.13,95.31,93.72,True,1,False,0,-14,6.28,Accurate,Excellent (90-100%)
2023-12-01,Food,Coffee,East DC,Supplier E,415,431,463,18,92,4.55,93.25,96.29,False,0,False,32,-16,3.71,Under-forecast,Excellent (90-100%)
2023-12-01,Home Goods,Table,East DC,Supplier E,167,199,204,11,99,4.01,99.97,83.92,False,0,False,5,-32,16.08,Under-forecast,Good (80-90%)
2023-12-01,Home Goods,Table,Central DC,Supplier E,98,109,112,15,97,4.55,98.39,89.91,False,0,False,3,-11,10.09,Accurate,Good (80-90%)
2023-12-01,Home Goods,Curtains,East DC,Supplier D,151,169,166,19,44,2.62,99.5,89.35,True,3,False,0,-18,10.65,Under-forecast,Good (80-90%)
2023-12-01,Home Goods,Curtains,West DC,Supplier E,166,141,197,5,103,4.03,55.47,82.27,False,0,True,56,25,17.73,Over-forecast,Good (80-90%)
2023-12-01,Home Goods,Chair,Central DC,Supplier A,175,161,194,1,96,5.0,76.53,91.3,False,0,True,33,14,8.7,Accurate,Excellent (90-100%)
2023-12-01,Home Goods,Chair,West DC,Supplier C,197,176,212,5,100,4.38,76.64,88.07,False,0,True,36,21,11.93,Over-forecast,Good (80-90%)
2023-12-01,Sports,Fitness Tracker,East DC,Supplier E,85,77,98,8,102,4.33,72.29,89.61,False,0,True,21,8,10.39,Accurate,Good (80-90%)
2023-12-01,Sports,Fitness Tracker,West DC,Supplier B,187,175,197,5,100,5.0,86.29,93.14,False,0,False,22,12,6.86,Accurate,Excellent (90-100%)
2023-12-01,Sports,Running Shoes,Central DC,Supplier A,118,107,128,2,100,4.87,87.11,89.72,False,0,False,21,11,10.28,Accurate,Good (80-90%)
2023-12-01,Sports,Running Shoes,West DC,Supplier B,129,120,136,6,92,4.63,82.54,92.5,False,0,False,16,9,7.5,Accurate,Excellent (90-100%)
2023-12-01,Sports,Yoga Mat,Central DC,Supplier E,98,104,109,15,84,4.25,97.4,94.23,False,0,False,5,-6,5.77,Accurate,Excellent (90-100%)
2023-12-01,Sports,Yoga Mat,East DC,Supplier A,142,132,149,2,96,5.0,80.68,92.42,False,0,False,17,10,7.58,Accurate,Excellent (90-100%)
2023-12-01,Beauty,Skincare,East DC,Supplier A,398,359,441,3,96,4.59,76.11,89.14,False,0,True,82,39,10.86,Over-forecast,Good (80-90%)
2023-12-01,Beauty,Skincare,South DC,Supplier E,317,282,370,8,99,4.25,55.6,87.59,False,0,True,88,35,12.41,Over-forecast,Good (80-90%)
2023-12-01,Beauty,Shampoo,West DC,Supplier C,376,323,433,6,96,4.4,67.46,83.59,False,0,True,110,53,16.41,Over-forecast,Good (80-90%)
2023-12-01,Beauty,Shampoo,South DC,Supplier E,137,122,157,20,44,3.84,77.55,87.7,False,0,True,35,15,12.3,Accurate,Good (80-90%)
2023-12-01,Beauty,Hair Dryer,Central DC,Supplier E,309,293,345,14,97,4.61,82.08,94.54,False,0,False,52,16,5.46,Over-forecast,Excellent (90-100%)
2023-12-01,Beauty,Hair Dryer,East DC,Supplier C,218,239,240,6,97,4.8,98.88,91.21,False,0,False,1,-21,8.79,Under-forecast,Excellent (90-100%)
2023-12-02,Electronics,Smart Watch,Central DC,Supplier A,310,338,336,1,96,4.42,97.15,91.72,True,2,False,0,-28,8.28,Under-forecast,Excellent (90-100%)
2023-12-02,Electronics,Smart Watch,West DC,Supplier A,222,198,248,4,100,4.61,79.76,87.88,False,0,True,50,24,12.12,Over-forecast,Good (80-90%)
2023-12-02,Electronics,Camera,West DC,Supplier A,279,299,297,2,96,4.48,99.35,93.31,True,2,False,0,-20,6.69,Under-forecast,Excellent (90-100%)
2023-12-02,Electronics,Camera,East DC,Supplier A,281,302,302,3,96,4.65,97.52,93.05,False,0,False,0,-21,6.95,Under-forecast,Excellent (90-100%)
2023-12-02,Electronics,Laptop,East DC,Supplier B,241,260,254,2,96,4.29,99.44,92.69,True,6,False,0,-19,7.31,Under-forecast,Excellent (90-100%)
2023-12-02,Electronics,Laptop,Central DC,Supplier A,258,245,274,1,96,4.94,85.08,94.69,False,0,False,29,13,5.31,Accurate,Excellent (90-100%)
2023-12-02,Clothing,Jeans,East DC,Supplier B,351,395,391,3,96,3.81,95.58,88.86,True,4,False,0,-44,11.14,Under-forecast,Good (80-90%)
2023-12-02,Clothing,Jeans,Central DC,Supplier D,342,380,377,8,97,4.27,99.57,90.0,True,3,False,0,-38,10.0,Under-forecast,Good (80-90%)
2023-12-02,Clothing,T-shirt,Central DC,Supplier C,315,354,347,3,96,3.72,96.4,88.98,True,7,False,0,-39,11.02,Under-forecast,Good (80-90%)
2023-12-02,Clothing,T-shirt,West DC,Supplier B,215,246,239,4,97,3.99,99.06,87.4,True,7,False,0,-31,12.6,Under-forecast,Good (80-90%)
2023-12-02,Clothing,Dress,South DC,Supplier D,207,168,242,11,96,3.95,51.53,76.79,False,0,True,74,39,23.21,Over-forecast,Fair (70-80%)
2023-12-02,Clothing,Dress,West DC,Supplier D,165,183,182,5,97,4.07,97.94,90.16,True,1,False,0,-18,9.84,Under-forecast,Excellent (90-100%)
2023-12-02,Food,Cheese,Central DC,Supplier A,602,623,642,3,96,5.0,95.4,96.63,False,0,False,19,-21,3.37,Under-forecast,Excellent (90-100%)
2023-12-02,Food,Cheese,West DC,Supplier D,441,401,478,6,100,4.55,87.87,90.02,False,0,False,77,40,9.98,Over-forecast,Excellent (90-100%)
2023-12-02,Food,Coffee,West DC,Supplier E,465,446,513,8,97,4.83,80.28,95.74,False,0,False,67,19,4.26,Over-forecast,Excellent (90-100%)
2023-12-02,Food,Coffee,South DC,Supplier C,586,528,655,6,100,4.57,73.37,89.02,False,0,True,127,58,10.98,Over-forecast,Good (80-90%)
2023-12-02,Food,Eggs,Central DC,Supplier A,563,583,596,1,96,5.0,98.99,96.57,False,0,False,13,-20,3.43,Under-forecast,Excellent (90-100%)
2023-12-02,Food,Eggs,South DC,Supplier E,375,347,428,17,100,4.55,74.13,91.93,False,0,True,81,28,8.07,Over-forecast,Excellent (90-100%)
2023-12-02,Home Goods,Rug,West DC,Supplier C,82,91,90,6,100,4.03,99.59,90.11,True,1,False,0,-9,9.89,Accurate,Excellent (90-100%)
2023-12-02,Home Goods,Rug,Central DC,Supplier A,129,120,139,3,96,4.96,84.72,92.5,False,0,False,19,9,7.5,Accurate,Excellent (90-100%)
2023-12-02,Home Goods,Pillow,South DC,Supplier A,196,172,219,3,96,4.89,77.28,86.05,False,0,True,47,24,13.95,Over-forecast,Good (80-90%)
2023-12-02,Home Goods,Pillow,West DC,Supplier A,132,119,145,3,100,4.46,77.77,89.08,False,0,True,26,13,10.92,Accurate,Good (80-90%)
2023-12-02,Home Goods,Chair,East DC,Supplier B,89,108,102,3,100,3.49,90.82,82.41,True,6,False,0,-19,17.59,Under-forecast,Good (80-90%)
2023-12-02,Home Goods,Chair,South DC,Supplier C,117,143,134,7,96,3.64,92.97,81.82,True,9,False,0,-26,18.18,Under-forecast,Good (80-90%)
2023-12-02,Sports,Running Shoes,Central DC,Supplier E,196,187,218,16,100,4.7,81.04,95.19,False,0,False,31,9,4.81,Accurate,Excellent (90-100%)
2023-12-02,Sports,Running Shoes,South DC,Supplier C,158,173,174,4,96,4.64,99.34,91.33,False,0,False,1,-15,8.67,Under-forecast,Excellent (90-100%)
2023-12-02,Sports,Dumbbells,East DC,Supplier C,83,93,91,4,100,3.54,96.73,89.25,True,2,False,0,-10,10.75,Accurate,Good (80-90%)
2023-12-02,Sports,Dumbbells,South DC,Supplier E,80,97,94,9,98,3.25,96.52,82.47,True,3,False,0,-17,17.53,Under-forecast,Good (80-90%)
2023-12-02,Sports,Tennis Racket,East DC,Supplier A,137,124,151,3,96,4.64,73.44,89.52,False,0,True,27,13,10.48,Accurate,Good (80-90%)
2023-12-02,Sports,Tennis Racket,Central DC,Supplier E,191,171,221,12,84,4.03,77.79,88.3,False,0,True,50,20,11.7,Over-forecast,Good (80-90%)
2023-12-02,Beauty,Makeup,South DC,Supplier D,369,342,395,8,99,4.7,86.38,92.11,False,0,False,53,27,7.89,Over-forecast,Excellent (90-100%)
2023-12-02,Beauty,Makeup,West DC,Supplier A,399,378,420,4,100,5.0,82.36,94.44,False,0,False,42,21,5.56,Over-forecast,Excellent (90-100%)
2023-12-02,Beauty,Hair Dryer,East DC,Supplier E,289,266,336,28,40,3.67,79.15,91.35,False,0,True,70,23,8.65,Over-forecast,Excellent (90-100%)
2023-12-02,Beauty,Hair Dryer,West DC,Supplier E,484,418,587,17,100,4.11,56.04,84.21,False,0,True,169,66,15.79,Over-forecast,Good (80-90%)
2023-12-02,Beauty,Perfume,Central DC,Supplier D,585,646,640,5,100,4.22,96.99,90.56,True,6,False,0,-61,9.44,Under-forecast,Excellent (90-100%)
2023-12-02,Beauty,Perfume,South DC,Supplier A,477,435,520,2,96,5.0,83.97,90.34,False,0,False,85,42,9.66,Over-forecast,Excellent (90-100%)
2023-12-03,Electronics,Camera,East DC,Supplier C,201,215,216,4,100,4.7,98.24,93.49,False,0,False,1,-14,6.51,Accurate,Excellent (90-100%)
2023-12-03,Electronics,Camera,West DC,Supplier E,140,153,162,8,97,4.56,91.03,91.5,False,0,False,9,-13,8.5,Accurate,Excellent (90-100%)
2023-12-03,Electronics,Phone,East DC,Supplier A,198,216,220,3,100,4.79,99.89,91.67,False,0,False,4,-18,8.33,Under-forecast,Excellent (90-100%)
2023-12-03,Electronics,Phone,West DC,Supplier C,397,368,426,8,92,4.53,83.83,92.12,False,0,False,58,29,7.88,Over-forecast,Excellent (90-100%)
2023-12-03,Electronics,Tablet,South DC,Supplier C,305,329,327,8,92,3.77,95.55,92.71,True,2,False,0,-24,7.29,Under-forecast,Excellent (90-100%)
2023-12-03,Electronics,Tablet,West DC,Supplier D,192,167,208,9,98,4.33,74.19,85.03,False,0,True,41,25,14.97,Over-forecast,Good (80-90%)
2023-12-03,Clothing,Jeans,West DC,Supplier D,301,331,336,7,100,4.8,99.96,90.94,False,0,False,5,-30,9.06,Under-forecast,Excellent (90-100%)
2023-12-03,Clothing,Jeans,East DC,Supplier E,534,476,621,6,103,4.06,52.6,87.82,False,0,True,145,58,12.18,Over-forecast,Good (80-90%)
2023-12-03,Clothing,Shoes,South DC,Supplier A,196,224,217,1,96,3.99,96.12,87.5,True,7,False,0,-28,12.5,Under-forecast,Good (80-90%)
2023-12-03,Clothing,Shoes,Central DC,Supplier C,526,499,564,3,96,4.71,88.9,94.59,False,0,False,65,27,5.41,Over-forecast,Excellent (90-100%)
2023-12-03,Clothing,Dress,East DC,Supplier C,172,202,187,4,97,3.77,94.65,85.15,True,15,False,0,-30,14.85,Under-forecast,Good (80-90%)
2023-12-03,Clothing,Dress,West DC,Supplier B,338,298,377,2,96,4.75,72.31,86.58,False,0,True,79,40,13.42,Over-forecast,Good (80-90%)
2023-12-03,Food,Eggs,Central DC,Supplier C,286,294,304,3,97,4.99,95.71,97.28,False,0,False,10,-8,2.72,Accurate,Excellent (90-100%)
2023-12-03,Food,Eggs,South DC,Supplier B,410,390,441,3,96,5.0,80.09,94.87,False,0,False,51,20,5.13,Over-forecast,Excellent (90-100%)
2023-12-03,Food,Milk,South DC,Supplier D,224,257,247,9,92,3.39,99.18,87.16,True,10,False,0,-33,12.84,Under-forecast,Good (80-90%)
2023-12-03,Food,Milk,Central DC,Supplier D,271,265,286,11,84,4.5,92.67,97.74,False,0,False,21,6,2.26,Accurate,Excellent (90-100%)
2023-12-03,Food,Chocolate,South DC,Supplier D,476,529,528,2,98,3.63,99.14,89.98,True,1,False,0,-53,10.02,Under-forecast,Good (80-90%)
2023-12-03,Food,Chocolate,West DC,Supplier D,942,865,1019,7,96,4.87,86.82,91.1,False,0,False,154,77,8.9,Over-forecast,Excellent (90-100%)
2023-12-03,Home Goods,Table,South DC,Supplier E,245,202,297,12,92,3.24,50.24,78.71,False,0,True,95,43,21.29,Over-forecast,Fair (70-80%)
2023-12-03,Home Goods,Table,East DC,Supplier C,125,152,142,6,100,3.36,94.64,82.24,True,10,False,0,-27,17.76,Under-forecast,Good (80-90%)
2023-12-03,Home Goods,Lamp,South DC,Supplier D,169,222,198,6,100,2.33,88.93,76.13,True,24,False,0,-53,23.87,Under-forecast,Fair (70-80%)
2023-12-03,Home Goods,Lamp,West DC,Supplier E,87,97,99,21,44,3.2,98.96,89.69,False,0,False,2,-10,10.31,Accurate,Good (80-90%)
2023-12-03,Home Goods,Curtains,East DC,Supplier D,125,143,135,7,92,3.84,93.58,87.41,True,8,False,0,-18,12.59,Under-forecast,Good (80-90%)
2023-12-03,Home Goods,Curtains,South DC,Supplier C,123,163,142,5,100,2.57,87.78,75.46,True,21,False,0,-40,24.54,Under-forecast,Fair (70-80%)
2023-12-03,Sports,Yoga Mat,South DC,Supplier C,131,160,149,6,100,3.58,92.48,81.88,True,11,False,0,-29,18.12,Under-forecast,Good (80-90%)
2023-12-03,Sports,Yoga Mat,West DC,Supplier E,112,133,132,7,98,3.05,98.64,84.21,True,1,False,0,-21,15.79,Under-forecast,Good (80-90%)
2023-12-03,Sports,Tennis Racket,Central DC,Supplier A,117,124,122,1,96,4.15,95.4,94.35,True,2,False,0,-7,5.65,Accurate,Excellent (90-100%)
2023-12-03,Sports,Tennis Racket,West DC,Supplier E,188,171,215,5,100,4.52,76.5,90.06,False,0,True,44,17,9.94,Over-forecast,Excellent (90-100%)
2023-12-03,Sports,Dumbbells,West DC,Supplier B,71,79,78,5,96,3.77,95.87,89.87,True,1,False,0,-8,10.13,Accurate,Good (80-90%)
2023-12-03,Sports,Dumbbells,East DC,Supplier A,105,97,114,3,96,4.96,87.93,91.75,False,0,False,17,8,8.25,Accurate,Excellent (90-100%)
2023-12-03,Beauty,Perfume,Central DC,Supplier A,504,468,533,3,96,5.0,81.56,92.31,False,0,False,65,36,7.69,Over-forecast,Excellent (90-100%)
2023-12-03,Beauty,Perfume,West DC,Supplier B,736,665,820,5,96,4.48,75.96,89.32,False,0,True,155,71,10.68,Over-forecast,Good (80-90%)
2023-12-03,Beauty,Shampoo,East DC,Supplier B,296,271,321,3,100,4.6,85.92,90.77,False,0,False,50,25,9.23,Over-forecast,Excellent (90-100%)
2023-12-03,Beauty,Shampoo,West DC,Supplier E,336,290,397,10,101,3.81,63.25,84.14,False,0,True,107,46,15.86,Over-forecast,Good (80-90%)
2023-12-03,Beauty,Skincare,East DC,Supplier E,390,366,438,10,96,4.79,80.03,93.44,False,0,False,72,24,6.56,Over-forecast,Excellent (90-100%)
2023-12-03,Beauty,Skincare,South DC,Supplier D,263,228,301,13,92,4.22,67.56,84.65,False,0,True,73,35,15.35,Over-forecast,Good (80-90%)
2023-12-04,Electronics,Headphones,East DC,Supplier C,129,145,140,4,100,3.8,98.28,88.97,True,5,False,0,-16,11.03,Under-forecast,Good (80-90%)
2023-12-04,Electronics,Headphones,South DC,Supplier A,382,347,415,2,96,4.91,81.07,89.91,False,0,False,68,35,10.09,Over-forecast,Good (80-90%)
2023-12-04,Electronics,Camera,Central DC,Supplier B,180,166,201,3,96,5.0,75.43,91.57,False,0,True,35,14,8.43,Accurate,Excellent (90-100%)
2023-12-04,Electronics,Camera,East DC,Supplier C,180,165,199,7,92,4.64,73.97,90.91,False,0,True,34,15,9.09,Accurate,Excellent (90-100%)
2023-12-04,Electronics,Phone,South DC,Supplier D,384,346,421,3,98,4.26,78.92,89.02,False,0,True,75,38,10.98,Over-forecast,Good (80-90%)
2023-12-04,Electronics,Phone,Central DC,Supplier A,361,346,385,3,96,5.0,85.78,95.66,False,0,False,39,15,4.34,Accurate,Excellent (90-100%)
2023-12-04,Clothing,Jeans,Central DC,Supplier D,195,186,205,9,96,5.0,85.4,95.16,False,0,False,19,9,4.84,Accurate,Excellent (90-100%)
2023-12-04,Clothing,Jeans,East DC,Supplier D,438,409,467,12,76,4.64,89.21,92.91,False,0,False,58,29,7.09,Over-forecast,Excellent (90-100%)
2023-12-04,Clothing,Sweater,Central DC,Supplier E,305,272,356,20,52,3.65,53.59,87.87,False,0,True,84,33,12.13,Over-forecast,Good (80-90%)
2023-12-04,Clothing,Sweater,East DC,Supplier D,330,359,363,2,100,4.83,97.59,91.92,False,0,False,4,-29,8.08,Under-forecast,Excellent (90-100%)
2023-12-04,Clothing,Shoes,South DC,Supplier E,345,444,417,12,76,2.66,94.11,77.7,True,27,False,0,-99,22.3,Under-forecast,Fair (70-80%)
2023-12-04,Clothing,Shoes,Central DC,Supplier A,152,166,166,3,96,5.0,95.26,91.57,False,0,False,0,-14,8.43,Accurate,Excellent (90-100%)
2023-12-04,Food,Cheese,Central DC,Supplier E,405,384,457,10,101,4.68,85.97,94.53,False,0,False,73,21,5.47,Over-forecast,Excellent (90-100%)
2023-12-04,Food,Cheese,West DC,Supplier D,405,374,450,8,96,5.0,78.55,91.71,False,0,True,76,31,8.29,Over-forecast,Excellent (90-100%)
2023-12-04,Food,Chocolate,West DC,Supplier B,478,521,521,4,100,4.78,96.13,91.75,False,0,False,0,-43,8.25,Under-forecast,Excellent (90-100%)
2023-12-04,Food,Chocolate,South DC,Supplier A,340,384,377,3,96,3.93,96.0,88.54,True,7,False,0,-44,11.46,Under-forecast,Good (80-90%)
2023-12-04,Food,Milk,Central DC,Supplier A,233,239,250,4,100,5.0,96.6,97.49,False,0,False,11,-6,2.51,Accurate,Excellent (90-100%)
2023-12-04,Food,Milk,West DC,Supplier C,304,293,326,9,92,4.77,85.94,96.25,False,0,False,33,11,3.75,Accurate,Excellent (90-100%)
2023-12-04,Home Goods,Table,South DC,Supplier B,166,147,184,4,100,4.45,70.52,87.07,False,0,True,37,19,12.93,Over-forecast,Good (80-90%)
2023-12-04,Home Goods,Table,East DC,Supplier B,216,192,237,5,96,4.8,77.76,87.5,False,0,True,45,24,12.5,Over-forecast,Good (80-90%)
2023-12-04,Home Goods,Curtains,South DC,Supplier B,195,167,224,6,100,4.15,56.46,83.23,False,0,True,57,28,16.77,Over-forecast,Good (80-90%)
2023-12-04,Home Goods,Curtains,East DC,Supplier A,115,133,126,2,96,4.35,90.46,86.47,True,7,False,0,-18,13.53,Under-forecast,Good (80-90%)
2023-12-04,Home Goods,Lamp,West DC,Supplier E,103,86,124,18,84,3.79,68.66,80.23,False,0,True,38,17,19.77,Over-forecast,Good (80-90%)
2023-12-04,Home Goods,Lamp,South DC,Supplier C,117,159,143,5,96,2.44,89.58,73.58,True,16,False,0,-42,26.42,Under-forecast,Fair (70-80%)
2023-12-04,Sports,Yoga Mat,Central DC,Supplier E,98,109,112,13,60,3.47,95.23,89.91,False,0,False,3,-11,10.09,Accurate,Good (80-90%)
2023-12-04,Sports,Yoga Mat,East DC,Supplier C,179,200,196,3,96,3.95,96.94,89.5,True,4,False,0,-21,10.5,Under-forecast,Good (80-90%)
2023-12-04,Sports,Running Shoes,Central DC,Supplier E,161,177,184,21,76,4.16,96.42,90.96,False,0,False,7,-16,9.04,Under-forecast,Excellent (90-100%)
2023-12-04,Sports,Running Shoes,West DC,Supplier B,71,87,81,3,96,3.65,93.76,81.61,True,6,False,0,-16,18.39,Under-forecast,Good (80-90%)
2023-12-04,Sports,Fitness Tracker,Central DC,Supplier D,221,205,237,10,100,4.67,86.97,92.2,False,0,False,32,16,7.8,Over-forecast,Excellent (90-100%)
2023-12-04,Sports,Fitness Tracker,South DC,Supplier E,61,74,71,13,99,3.08,96.38,82.43,True,3,False,0,-13,17.57,Accurate,Good (80-90%)
2023-12-04,Beauty,Hair Dryer,Central DC,Supplier E,310,282,359,8,100,4.45,76.32,90.07,False,0,True,77,28,9.93,Over-forecast,Excellent (90-100%)
2023-12-04,Beauty,Hair Dryer,West DC,Supplier D,241,266,262,7,96,4.28,97.24,90.6,True,4,False,0,-25,9.4,Under-forecast,Excellent (90-100%)
2023-12-04,Beauty,Perfume,South DC,Supplier D,273,241,301,7,96,4.32,76.27,86.72,False,0,True,60,32,13.28,Over-forecast,Good (80-90%)
2023-12-04,Beauty,Perfume,East DC,Supplier E,496,571,579,3,101,4.16,95.71,86.87,False,0,False,8,-75,13.13,Under-forecast,Good (80-90%)
2023-12-04,Beauty,Makeup,Central DC,Supplier A,491,540,542,3,100,5.0,96.6,90.93,False,0,False,2,-49,9.07,Under-forecast,Excellent (90-100%)
2023-12-04,Beauty,Makeup,East DC,Supplier E,193,215,224,7,100,4.15,97.64,89.77,False,0,False,9,-22,10.23,Under-forecast,Good (80-90%)
2023-12-05,Electronics,Headphones,Central DC,Supplier D,226,206,245,7,92,4.68,88.0,90.29,False,0,False,39,20,9.71,Over-forecast,Excellent (90-100%)
2023-12-05,Electronics,Headphones,West DC,Supplier D,214,188,239,15,60,3.73,72.87,86.17,False,0,True,51,26,13.83,Over-forecast,Good (80-90%)
2023-12-05,Electronics,Phone,West DC,Supplier E,384,344,446,5,98,4.19,77.23,88.37,False,0,True,102,40,11.63,Over-forecast,Good (80-90%)
2023-12-05,Electronics,Phone,South DC,Supplier E,171,204,202,16,96,3.5,98.88,83.82,True,2,False,0,-33,16.18,Under-forecast,Good (80-90%)
2023-12-05,Electronics,Camera,East DC,Supplier C,208,197,221,7,100,4.61,86.63,94.42,False,0,False,24,11,5.58,Accurate,Excellent (90-100%)
2023-12-05,Electronics,Camera,South DC,Supplier E,285,253,329,10,96,4.49,56.06,87.35,False,0,True,76,32,12.65,Over-forecast,Good (80-90%)
2023-12-05,Clothing,Dress,West DC,Supplier C,79,90,85,7,100,3.6,90.98,87.78,True,5,False,0,-11,12.22,Accurate,Good (80-90%)
